ward,source,date_diff,case_status,
19,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
21,City Worker App,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,6000.0,Closed,
21,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
7,Employee Generated,1000.0,Closed,
18,City Worker App,20064000.0,Closed,
18,Employee Generated,1000.0,Closed,
6,Citizens Connect App,86261000.0,Closed,
6,Citizens Connect App,12527000.0,Closed,
17,City Worker App,15156000.0,Closed,
20,City Worker App,86373000.0,Closed,
3,Citizens Connect App,80811000.0,Closed,
15,Employee Generated,1000.0,Closed,
3,Employee Generated,3000.0,Closed,
14,Citizens Connect App,71925000.0,Closed,
22,City Worker App,2000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,Constituent Call,342491000.0,Closed,
20,Employee Generated,2000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,2000.0,Closed,
19,Employee Generated,3000.0,Closed,
11,Citizens Connect App,87031000.0,Closed,
16,Employee Generated,1000.0,Closed,
9,City Worker App,83619000.0,Closed,
7,City Worker App,3836000.0,Closed,
14,Employee Generated,1000.0,Closed,
9,City Worker App,5000.0,Closed,
5,City Worker App,357378000.0,Closed,
20,Constituent Call,225000.0,Closed,
21,City Worker App,2000.0,Closed,
18,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
15,Employee Generated,3000.0,Closed,
4,Citizens Connect App,57656000.0,Closed,
12,Employee Generated,1000.0,Closed,
20,Constituent Call,3821000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
18,Employee Generated,2000.0,Closed,
11,Employee Generated,1000.0,Closed,
11,Constituent Call,94950000.0,Closed,
18,Citizens Connect App,87848000.0,Closed,
8,Constituent Call,4746195000.0,Closed,
19,Employee Generated,1000.0,Closed,
13,City Worker App,21289000.0,Closed,
7,City Worker App,103141000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,Citizens Connect App,6205000.0,Closed,
3,City Worker App,5000.0,Closed,
16,City Worker App,103670000.0,Closed,
6,City Worker App,88285000.0,Closed,
5,Employee Generated,1000.0,Closed,
18,City Worker App,15971000.0,Closed,
17,Citizens Connect App,96201000.0,Closed,
6,Constituent Call,7386000.0,Closed,
20,City Worker App,5000.0,Closed,
11,Citizens Connect App,69508000.0,Closed,
20,City Worker App,8892000.0,Closed,
20,City Worker App,82177000.0,Closed,
19,City Worker App,7714000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
7,Citizens Connect App,305948000.0,Closed,
19,Employee Generated,1000.0,Closed,
4,Constituent Call,69307000.0,Closed,
3,Citizens Connect App,228573000.0,Closed,
10,Employee Generated,1000.0,Closed,
5,Constituent Call,230909000.0,Closed,
2,City Worker App,273096000.0,Closed,
11,Employee Generated,1000.0,Closed,
4,Citizens Connect App,346915000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,1131000.0,Closed,
2,Constituent Call,328257000.0,Closed,
20,Employee Generated,1000.0,Closed,
4,Self Service,369833000.0,Closed,
18,City Worker App,3000.0,Closed,
2,Constituent Call,396668000.0,Closed,
10,Constituent Call,7617000.0,Closed,
14,Employee Generated,1000.0,Closed,
19,Employee Generated,4000.0,Closed,
16,Employee Generated,2000.0,Closed,
14,City Worker App,17494000.0,Closed,
20,City Worker App,2886000.0,Closed,
22,Constituent Call,357257000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
13,Citizens Connect App,170225000.0,Closed,
15,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Self Service,424923000.0,Closed,
11,City Worker App,76411000.0,Closed,
3,Employee Generated,1000.0,Closed,
5,Constituent Call,174617000.0,Closed,
6,Citizens Connect App,103066000.0,Closed,
7,Employee Generated,1000.0,Closed,
7,Constituent Call,883217000.0,Closed,
20,Citizens Connect App,12781000.0,Closed,
18,City Worker App,3893000.0,Closed,
20,City Worker App,5000.0,Closed,
15,Employee Generated,1000.0,Closed,
18,City Worker App,191939000.0,Closed,
20,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
4,Self Service,77616000.0,Closed,
9,City Worker App,91261000.0,Closed,
10,Citizens Connect App,9220000.0,Closed,
5,City Worker App,1006000.0,Closed,
14,Constituent Call,150931000.0,Closed,
17,Citizens Connect App,243723000.0,Closed,
7,Citizens Connect App,71731000.0,Closed,
20,Employee Generated,1000.0,Closed,
9,Citizens Connect App,161149000.0,Closed,
14,City Worker App,26730000.0,Closed,
9,Citizens Connect App,80125000.0,Closed,
17,City Worker App,1000.0,Closed,
10,Constituent Call,61891000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,Citizens Connect App,256499000.0,Closed,
17,City Worker App,26137000.0,Closed,
18,City Worker App,2000.0,Closed,
12,Employee Generated,1000.0,Closed,
6,Constituent Call,747975000.0,Closed,
18,Employee Generated,1000.0,Closed,
5,Citizens Connect App,4078264000.0,Closed,
3,City Worker App,310690000.0,Closed,
18,Employee Generated,1000.0,Closed,
13,Employee Generated,155681000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,City Worker App,67670000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,City Worker App,19559000.0,Closed,
3,Constituent Call,60467000.0,Closed,
13,City Worker App,2000.0,Closed,
5,Twitter,16817000.0,Closed,
3,Citizens Connect App,564460000.0,Closed,
14,City Worker App,23345000.0,Closed,
19,Constituent Call,3649111000.0,Closed,
5,Citizens Connect App,7442000.0,Closed,
21,City Worker App,4000.0,Closed,
18,Employee Generated,1000.0,Closed,
10,Citizens Connect App,17398000.0,Closed,
13,City Worker App,51672000.0,Closed,
18,City Worker App,19303000.0,Closed,
20,Citizens Connect App,14399000.0,Closed,
16,City Worker App,1000.0,Closed,
11,Self Service,195773000.0,Closed,
12,Employee Generated,1000.0,Closed,
4,Citizens Connect App,988000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,90309000.0,Closed,
11,Citizens Connect App,94076000.0,Closed,
18,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,City Worker App,89749000.0,Closed,
5,Employee Generated,1000.0,Closed,
6,City Worker App,8291000.0,Closed,
15,Employee Generated,1000.0,Closed,
17,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Employee Generated,2000.0,Closed,
9,City Worker App,92085000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,City Worker App,87040000.0,Closed,
7,City Worker App,2000.0,Closed,
11,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
5,City Worker App,105171000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Citizens Connect App,53210000.0,Closed,
21,City Worker App,12000.0,Closed,
19,Employee Generated,1000.0,Closed,
3,Employee Generated,3000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,95423000.0,Closed,
4,Constituent Call,4675000.0,Closed,
20,City Worker App,2000.0,Closed,
5,City Worker App,3055000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,Constituent Call,2755753000.0,Closed,
9,City Worker App,13646000.0,Closed,
6,Citizens Connect App,21612000.0,Closed,
16,City Worker App,183300000.0,Closed,
18,City Worker App,100108000.0,Closed,
17,City Worker App,92055000.0,Closed,
21,City Worker App,3000.0,Closed,
10,City Worker App,101711000.0,Closed,
16,City Worker App,17161000.0,Closed,
19,Employee Generated,1000.0,Closed,
5,Self Service,103850000.0,Closed,
3,Citizens Connect App,83662000.0,Closed,
11,Employee Generated,1000.0,Closed,
7,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
20,City Worker App,3509000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
8,Citizens Connect App,29662000.0,Closed,
13,Citizens Connect App,141822000.0,Closed,
3,Employee Generated,1000.0,Closed,
3,City Worker App,251035000.0,Closed,
16,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
11,City Worker App,8666000.0,Closed,
9,Citizens Connect App,435000.0,Closed,
7,Self Service,217010000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
4,City Worker App,2000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,City Worker App,100983000.0,Closed,
5,Citizens Connect App,72587000.0,Closed,
20,Citizens Connect App,129880000.0,Closed,
3,Self Service,164358000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
10,Citizens Connect App,488000.0,Closed,
18,City Worker App,3000.0,Closed,
6,Employee Generated,1000.0,Closed,
8,Constituent Call,350904000.0,Closed,
4,Employee Generated,1000.0,Closed,
21,Employee Generated,1000.0,Closed,
9,Self Service,73517000.0,Closed,
14,Constituent Call,251039000.0,Closed,
17,City Worker App,7629000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,Self Service,82261000.0,Closed,
20,Constituent Call,93874000.0,Closed,
2,City Worker App,94873000.0,Closed,
17,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
4,City Worker App,510406000.0,Closed,
5,Citizens Connect App,3443177000.0,Closed,
10,City Worker App,567000.0,Closed,
19,City Worker App,22971000.0,Closed,
10,City Worker App,6000.0,Closed,
16,City Worker App,2000.0,Closed,
7,Constituent Call,1531061000.0,Closed,
4,Constituent Call,345879000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,2000.0,Closed,
4,City Worker App,1000.0,Closed,
18,Citizens Connect App,160670000.0,Closed,
2,City Worker App,88806000.0,Closed,
4,Citizens Connect App,81982000.0,Closed,
3,City Worker App,70473000.0,Closed,
12,City Worker App,1000.0,Closed,
18,City Worker App,21057000.0,Closed,
19,Employee Generated,2000.0,Closed,
20,Employee Generated,2000.0,Closed,
4,Citizens Connect App,8649000.0,Closed,
18,Employee Generated,1000.0,Closed,
12,City Worker App,2097000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,Constituent Call,1683000.0,Closed,
22,Citizens Connect App,73031000.0,Closed,
1,Constituent Call,92841000.0,Closed,
11,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
5,Employee Generated,1000.0,Closed,
3,Citizens Connect App,7827000.0,Closed,
22,Constituent Call,159421000.0,Closed,
13,City Worker App,91037000.0,Closed,
18,City Worker App,10511000.0,Closed,
22,City Worker App,5000.0,Closed,
14,Constituent Call,279434000.0,Closed,
17,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
5,Constituent Call,2349754000.0,Closed,
17,Constituent Call,61109000.0,Closed,
18,City Worker App,1000.0,Closed,
16,Citizens Connect App,239244000.0,Closed,
11,Employee Generated,1000.0,Closed,
5,Citizens Connect App,84018000.0,Closed,
9,City Worker App,3260000.0,Closed,
2,Citizens Connect App,238558000.0,Closed,
22,Citizens Connect App,512337000.0,Closed,
21,Self Service,391960000.0,Closed,
18,Employee Generated,1000.0,Closed,
19,City Worker App,417872000.0,Closed,
8,Self Service,79015000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,Citizens Connect App,4212000.0,Closed,
12,City Worker App,21143000.0,Closed,
14,Employee Generated,1000.0,Closed,
7,Employee Generated,2000.0,Closed,
1,Employee Generated,1000.0,Closed,
8,Citizens Connect App,4373000.0,Closed,
12,Constituent Call,231562000.0,Closed,
20,Employee Generated,1000.0,Closed,
13,Self Service,94047000.0,Closed,
3,City Worker App,163390000.0,Closed,
21,Constituent Call,74959000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Citizens Connect App,63386000.0,Closed,
6,Constituent Call,339987000.0,Closed,
5,Constituent Call,85211000.0,Closed,
10,Self Service,93803000.0,Closed,
19,Employee Generated,1000.0,Closed,
17,City Worker App,7418000.0,Closed,
7,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
8,Constituent Call,90280000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,132000.0,Closed,
5,City Worker App,1038279000.0,Closed,
10,Citizens Connect App,5703484000.0,Closed,
10,Citizens Connect App,81910000.0,Closed,
17,Constituent Call,453908000.0,Closed,
19,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
21,City Worker App,175992000.0,Closed,
8,City Worker App,5645000.0,Closed,
10,Employee Generated,1000.0,Closed,
4,Employee Generated,1000.0,Closed,
22,Citizens Connect App,72629000.0,Closed,
1,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
15,Constituent Call,235673000.0,Closed,
3,Constituent Call,519785000.0,Closed,
18,City Worker App,2000.0,Closed,
8,Employee Generated,1000.0,Closed,
17,City Worker App,1000.0,Closed,
3,Constituent Call,2759503000.0,Closed,
20,Employee Generated,1000.0,Closed,
6,City Worker App,85293000.0,Closed,
3,City Worker App,2401000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
21,City Worker App,2000.0,Closed,
14,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
21,Self Service,2277345000.0,Closed,
1,Constituent Call,83783000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,411784000.0,Closed,
16,Employee Generated,2000.0,Closed,
10,Citizens Connect App,2181000.0,Closed,
18,Employee Generated,5000.0,Closed,
17,Employee Generated,1000.0,Closed,
5,Constituent Call,504141000.0,Closed,
17,City Worker App,83404000.0,Closed,
11,Citizens Connect App,350077000.0,Closed,
5,Citizens Connect App,104805000.0,Closed,
4,Constituent Call,93669000.0,Closed,
21,City Worker App,152000.0,Closed,
10,City Worker App,11863000.0,Closed,
20,City Worker App,76302000.0,Closed,
18,City Worker App,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
4,Citizens Connect App,234482000.0,Closed,
8,Citizens Connect App,97394000.0,Closed,
14,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
17,City Worker App,1216000.0,Closed,
18,City Worker App,94422000.0,Closed,
22,City Worker App,11000.0,Closed,
4,City Worker App,5000.0,Closed,
11,City Worker App,74762000.0,Closed,
1,Employee Generated,1000.0,Closed,
14,Citizens Connect App,9017000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,Citizens Connect App,222649000.0,Closed,
20,City Worker App,4765000.0,Closed,
18,City Worker App,3140000.0,Closed,
1,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
4,Self Service,61395000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,Citizens Connect App,49660000.0,Closed,
14,Citizens Connect App,88277000.0,Closed,
6,Employee Generated,1000.0,Closed,
18,City Worker App,1396000.0,Closed,
15,Employee Generated,1000.0,Closed,
22,Self Service,88996000.0,Closed,
21,Citizens Connect App,6987000.0,Closed,
3,Constituent Call,62816000.0,Closed,
21,Self Service,18149000.0,Closed,
5,Citizens Connect App,75590000.0,Closed,
19,Employee Generated,1000.0,Closed,
5,City Worker App,84604000.0,Closed,
18,Constituent Call,1826000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,93885000.0,Closed,
22,City Worker App,5000.0,Closed,
3,City Worker App,12422000.0,Closed,
17,City Worker App,92844000.0,Closed,
20,Employee Generated,1000.0,Closed,
6,Constituent Call,212767000.0,Closed,
3,City Worker App,156000.0,Closed,
18,City Worker App,2000.0,Closed,
16,City Worker App,72042000.0,Closed,
1,Employee Generated,1000.0,Closed,
14,City Worker App,361179000.0,Closed,
20,City Worker App,4437000.0,Closed,
9,Citizens Connect App,140742000.0,Closed,
8,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,Employee Generated,2000.0,Closed,
8,City Worker App,33738000.0,Closed,
16,City Worker App,18920000.0,Closed,
21,City Worker App,2000.0,Closed,
14,Citizens Connect App,2420137000.0,Closed,
22,Citizens Connect App,33136091000.0,Closed,
18,Citizens Connect App,1322000.0,Closed,
18,Employee Generated,1000.0,Closed,
6,City Worker App,14810000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
22,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,Constituent Call,55965000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,City Worker App,75052000.0,Closed,
1,Employee Generated,1000.0,Closed,
13,Employee Generated,1000.0,Closed,
3,City Worker App,14315000.0,Closed,
5,Citizens Connect App,136962000.0,Closed,
1,Employee Generated,30608000.0,Closed,
11,Citizens Connect App,309963000.0,Closed,
18,City Worker App,17999000.0,Closed,
14,Employee Generated,1000.0,Closed,
18,City Worker App,298000.0,Closed,
21,City Worker App,3000.0,Closed,
3,City Worker App,431833000.0,Closed,
12,City Worker App,72694000.0,Closed,
21,Citizens Connect App,401497000.0,Closed,
11,City Worker App,88221000.0,Closed,
3,City Worker App,22690000.0,Closed,
21,Citizens Connect App,9960000.0,Closed,
11,Employee Generated,3000.0,Closed,
9,City Worker App,77164000.0,Closed,
18,City Worker App,1000.0,Closed,
8,Citizens Connect App,75747000.0,Closed,
14,Constituent Call,192203000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,City Worker App,72625000.0,Closed,
18,Constituent Call,105257000.0,Closed,
5,Citizens Connect App,269841000.0,Closed,
14,City Worker App,16797000.0,Closed,
17,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,City Worker App,2000.0,Closed,
3,Constituent Call,243360000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
17,Employee Generated,1000.0,Closed,
22,City Worker App,1000.0,Closed,
